Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
chain,core,77,1024,7.49
chain,core,77,2048,9.40
chain,core,78,1,5.46
chain,core,78,2,4.92
chain,core,78,4,4.77
chain,core,78,8,4.71
chain,core,78,16,4.78
chain,core,78,32,4.94
chain,core,78,64,4.95
chain,core,78,128,6.25
chain,core,78,256,6.07
chain,core,78,512,7.27
chain,core,78,1024,8.17
chain,core,78,2048,9.47
chain,core,79,1,5.16
chain,core,79,2,4.61
chain,core,79,4,4.50
chain,core,79,8,4.44
chain,core,79,16,4.48
chain,core,79,32,4.71
chain,core,79,64,4.71
chain,core,79,128,5.95
chain,core,79,256,6.02
chain,core,79,512,7.71
chain,core,79,1024,7.11
chain,core,79,2048,9.28
chain,core,80,1,5.68
chain,core,80,2,4.92
chain,core,80,4,4.84
chain,core,80,8,4.86
chain,core,80,16,4.87
chain,core,80,32,5.05
chain,core,80,64,5.12
chain,core,80,128,6.31
chain,core,80,256,6.26
chain,core,80,512,7.28
chain,core,80,1024,8.31
chain,core,80,2048,9.61
chain,core,81,1,5.35
chain,core,81,2,5.17
chain,core,81,4,4.79
chain,core,81,8,4.94
chain,core,81,16,4.92
chain,core,81,32,5.17
chain,core,81,64,5.13
chain,core,81,128,6.21
chain,core,81,256,6.30
chain,core,81,512,8.19
chain,core,81,1024,7.69
chain,core,81,2048,9.62
chain,core,82,1,5.58
chain,core,82,2,5.11
chain,core,82,4,5.22
chain,core,82,8,5.00
chain,core,82,16,5.09
chain,core,82,32,5.49
chain,core,82,64,5.39
chain,core,82,128,6.59
chain,core,82,256,7.77
chain,core,82,512,7.33
chain,core,82,1024,7.99
chain,core,82,2048,10.23
chain,core,83,1,5.56
chain,core,83,2,5.36
chain,core,83,4,5.23
chain,core,83,8,5.22
chain,core,83,16,5.21
chain,core,83,32,5.40
chain,core,83,64,5.40
chain,core,83,128,6.52
chain,core,83,256,7.50
chain,core,83,512,7.39
chain,core,83,1024,7.98
chain,core,83,2048,10.21
chain,core,84,1,5.88
chain,core,84,2,5.69
chain,core,84,4,5.52
chain,core,84,8,5.71
chain,core,84,16,5.46
chain,core,84,32,5.76
chain,core,84,64,5.78
chain,core,84,128,7.02
chain,core,84,256,8.25
chain,core,84,512,7.76
chain,core,84,1024,8.24
chain,core,84,2048,10.37
chain,core,85,1,5.99
chain,core,85,2,5.75
chain,core,85,4,5.51
chain,core,85,8,5.65
chain,core,85,16,5.39
chain,core,85,32,5.62
