Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
bin_tree,core,70,256,4.28
bin_tree,core,70,512,4.81
bin_tree,core,70,1024,5.22
bin_tree,core,70,2048,7.94
bin_tree,core,70,4096,14.75
bin_tree,core,70,8192,28.76
bin_tree,core,70,16384,66.94
bin_tree,core,70,32768,116.38
bin_tree,core,70,65536,222.82
bin_tree,core,70,131072,442.52
bin_tree,core,70,262144,873.69
bin_tree,core,70,524288,1485.39
bin_tree,core,70,1048576,2933.93
bin_tree,core,72,1,2.38
bin_tree,core,72,2,2.42
bin_tree,core,72,4,2.43
bin_tree,core,72,8,2.42
bin_tree,core,72,16,2.46
bin_tree,core,72,32,2.73
bin_tree,core,72,64,2.83
bin_tree,core,72,128,4.28
bin_tree,core,72,256,4.42
bin_tree,core,72,512,4.99
bin_tree,core,72,1024,5.37
bin_tree,core,72,2048,8.09
bin_tree,core,72,4096,14.74
bin_tree,core,72,8192,28.58
bin_tree,core,72,16384,65.65
bin_tree,core,72,32768,114.24
bin_tree,core,72,65536,216.19
bin_tree,core,72,131072,433.50
bin_tree,core,72,262144,879.79
bin_tree,core,72,524288,1491.13
bin_tree,core,72,1048576,2920.82
bin_tree,core,74,1,2.41
bin_tree,core,74,2,2.55
bin_tree,core,74,4,2.59
bin_tree,core,74,8,2.58
bin_tree,core,74,16,2.58
bin_tree,core,74,32,2.84
bin_tree,core,74,64,2.92
bin_tree,core,74,128,4.45
bin_tree,core,74,256,4.52
bin_tree,core,74,512,5.16
bin_tree,core,74,1024,5.56
bin_tree,core,74,2048,8.27
bin_tree,core,74,4096,15.27
bin_tree,core,74,8192,29.20
bin_tree,core,74,16384,66.99
bin_tree,core,74,32768,119.92
bin_tree,core,74,65536,232.36
bin_tree,core,74,131072,448.17
bin_tree,core,74,262144,892.38
bin_tree,core,74,524288,1512.63
bin_tree,core,74,1048576,2981.63
bin_tree,core,76,1,2.56
bin_tree,core,76,2,2.57
bin_tree,core,76,4,2.57
bin_tree,core,76,8,2.61
bin_tree,core,76,16,2.64
bin_tree,core,76,32,2.88
